NHDES Facility ID,Facility Name,Address,Town,County,State,Sample ID,Date,Time,Sample Location Comments,Parameter/Analyte,Result,Units,Result Comments
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.18,2/27/2019,7:00 AM,18 152 SINK,LEAD,0,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.19,2/27/2019,7:00 AM,19 149 SINK,LEAD,0,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.2,2/27/2019,7:00 AM,20 145 SINK,LEAD,23.0000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.21,2/27/2019,7:00 AM,21 146 SINK,LEAD,4.4000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.22,2/27/2019,7:00 AM,22 143 SINK,LEAD,24.0000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.23,2/27/2019,7:00 AM,23 144 SINK,LEAD,3.9000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.24,2/27/2019,7:00 AM,24 109 SINK,LEAD,25.0000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.25,2/27/2019,7:00 AM,25 110 SINK,LEAD,22.0000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.26,2/27/2019,7:00 AM,26 106 SINK,LEAD,18.0000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.27,2/27/2019,7:00 AM,27 117 SINK,LEAD,55.0000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.28,2/27/2019,7:00 AM,28 115 SINK,LEAD,4.1000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.29,2/27/2019,7:00 AM,29 125 SINK,LEAD,2.8000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.3,2/27/2019,7:00 AM,30 1ST FL D.F,LEAD,0,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.31,2/27/2019,7:00 AM,31 118 SINK,LEAD,55.0000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.32,2/27/2019,7:00 AM,32 122 D.F,LEAD,3.2000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.33,2/27/2019,7:00 AM,33 127 SINK,LEAD,4.4000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.34,2/27/2019,7:00 AM,34 128 SINK,LEAD,4.1000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.35,2/27/2019,7:00 AM,35 129 LH,LEAD,14.0000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.36,2/27/2019,7:00 AM,36 130 LH,LEAD,7.2000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.37,2/27/2019,7:00 AM,37 129 RH,LEAD,6.4000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.38,2/27/2019,7:00 AM,38 130 RH,LEAD,9.2000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.39,2/27/2019,7:00 AM,39 132 SINK,LEAD,6.6000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.4,2/27/2019,7:00 AM,40 131 SINK,LEAD,11.0000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.41,2/27/2019,7:00 AM,41 134 SINK,LEAD,9.3000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.42,2/27/2019,7:00 AM,42 133 SINK,LEAD,3.2000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.43,2/27/2019,7:00 AM,43 135 SINK,LEAD,19.0000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.44,2/27/2019,7:00 AM,44 136 SINK,LEAD,4.5000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.45,2/27/2019,7:00 AM,45 137 SINK,LEAD,1.4000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.46,2/27/2019,7:00 AM,46 137 BATHSINK,LEAD,0,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.47,2/27/2019,7:00 AM,47 137 DF,LEAD,0,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.48,2/27/2019,7:00 AM,48 KINDERGARDEN HALL DF.,LEAD,0,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.49,2/27/2019,7:00 AM,49 138 SINK,LEAD,1.4000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.5,2/27/2019,7:00 AM,50 138 BATH SINK,LEAD,0,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.51,2/27/2019,7:00 AM,51 138 DF,LEAD,0,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.52,2/27/2019,7:00 AM,52 139 SINK,LEAD,0,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.53,2/27/2019,7:00 AM,53 141 SINK,LEAD,1.6000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.54,2/27/2019,7:00 AM,54 141 DF,LEAD,0,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.55,2/27/2019,7:00 AM,55 141 BATH SINK,LEAD,0,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.56,2/27/2019,7:00 AM,56 142 SINK,LEAD,1.5000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.57,2/27/2019,7:00 AM,57 142 DF,LEAD,0,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.58,2/27/2019,7:00 AM,58 142 BATH SINK,LEAD,0,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192463.59,2/27/2019,7:00 AM,59 212 MIDDLE,LEAD,5.3000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192464.01,2/27/2019,8:30 AM,1 1ST RH LS,LEAD,660.00,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192464.02,2/27/2019,8:30 AM,2 KIT SINK,LEAD,9.8000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192464.03,2/27/2019,8:30 AM,3 BOYS SINK,LEAD,3.3000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192464.04,2/27/2019,8:30 AM,4 1ST FLOOR HALL DF,LEAD,3.6000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192464.05,2/27/2019,8:30 AM,5 GIRLS SINK,LEAD,2.9000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192464.06,2/27/2019,8:30 AM,6 RM 7 SINK,LEAD,23.0000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192464.07,2/27/2019,8:30 AM,7 HALL BASEMENT RHDF,LEAD,2.6000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192464.08,2/27/2019,8:30 AM,8 HALL BASEMENT LHDF,LEAD,2.7000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192464.09,2/27/2019,8:30 AM,9 GIRLS BATH SINK,LEAD,2.7000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192464.1,2/27/2019,8:30 AM,10 BOYS BATH SINK,LEAD,3.6000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192464.11,2/27/2019,8:30 AM,11 GIRLS LOCKER ROOM SINK,LEAD,1.3000,UG/L (PPB),
SCH-21445,LITTLETON HIGH SCHOOL,159 OAK HILL AVE.,LITTLETON,GRAFTON,NH,192464.12,2/27/2019,8:30 AM,12 BOYS LOCKER ROOM SINK,LEAD,5.8000,UG/L (PPB),
CB-06813,THE LEARNING TREE EARLY EDUCATION CENTER,2 YOUNG ROAD,LONDONDERRY,ROCKINGHAM,NH,119070464.01,7/2/2019,6:15 AM,"CHERRY HAND, 3 CROSBY LANE, LONDONDERRY, NH",LEAD,0,UG/L (PPB),
CB-06813,THE LEARNING TREE EARLY EDUCATION CENTER,2 YOUNG ROAD,LONDONDERRY,ROCKINGHAM,NH,119070464.02,7/2/2019,6:16 AM,"CHERRY DISH, 3 CROSBY LANE, LONDONDERRY, NH",LEAD,0,UG/L (PPB),
CB-06813,THE LEARNING TREE EARLY EDUCATION CENTER,2 YOUNG ROAD,LONDONDERRY,ROCKINGHAM,NH,119070464.03,7/2/2019,6:17 AM,"MAGNOLIA HAND, 3 CROSBY LANE, LONDONDERRY, NH",LEAD,0,UG/L (PPB),
CB-06813,THE LEARNING TREE EARLY EDUCATION CENTER,2 YOUNG ROAD,LONDONDERRY,ROCKINGHAM,NH,119070464.04,7/2/2019,6:18 AM,"MANNOLIA DISH, 3 CROSBY LANE, LONDONDERRY, NH",LEAD,0,UG/L (PPB),
CB-06813,THE LEARNING TREE EARLY EDUCATION CENTER,2 YOUNG ROAD,LONDONDERRY,ROCKINGHAM,NH,119070464.05,7/2/2019,6:19 AM,"TUPELO HAND, 3 CROSBY LANE, LONDONDERRY, NH",LEAD,0,UG/L (PPB),
CB-06813,THE LEARNING TREE EARLY EDUCATION CENTER,2 YOUNG ROAD,LONDONDERRY,ROCKINGHAM,NH,119070464.06,7/2/2019,6:20 AM,"KITCHEN, 3 CROSBY LANE, LONDONDERRY, NH",LEAD,0,UG/L (PPB),
CB-06813,THE LEARNING TREE EARLY EDUCATION CENTER,2 YOUNG ROAD,LONDONDERRY,ROCKINGHAM,NH,119070464.07,7/2/2019,6:21 AM,"FRONT BATH, 3 CROSBY LANE, LONDONDERRY, NH",LEAD,0,UG/L (PPB),
CB-06813,THE LEARNING TREE EARLY EDUCATION CENTER,2 YOUNG ROAD,LONDONDERRY,ROCKINGHAM,NH,119070464.08,7/2/2019,6:22 AM,"BACK BATH, 3 CROSBY LANE, LONDONDERRY, NH",LEAD,0,UG/L (PPB),
CB-06813,THE LEARNING TREE EARLY EDUCATION CENTER,2 YOUNG ROAD,LONDONDERRY,ROCKINGHAM,NH,119070464.09,7/2/2019,6:23 AM,"HICKORY HAND, 3 CROSBY LANE, LONDONDERRY, NH",LEAD,0,UG/L (PPB),
CB-06813,THE LEARNING TREE EARLY EDUCATION CENTER,2 YOUNG ROAD,LONDONDERRY,ROCKINGHAM,NH,119070464.10,7/2/2019,6:24 AM,"HICKORY DISH, 3 CROSBY LANE, LONDONDERRY, NH",LEAD,0,UG/L (PPB),
CB-06813,THE LEARNING TREE EARLY EDUCATION CENTER,2 YOUNG ROAD,LONDONDERRY,ROCKINGHAM,NH,119070464.11,7/2/2019,6:25 AM,"COTTON HAND, 3 CROSBY LANE, LONDONDERRY, NH",LEAD,0,UG/L (PPB),
CB-06813,THE LEARNING TREE EARLY EDUCATION CENTER,2 YOUNG ROAD,LONDONDERRY,ROCKINGHAM,NH,119070464.12,7/2/2019,6:26 AM,"COTTON DISH, 3 CROSBY LANE, LONDONDERRY, NH",LEAD,0,UG/L (PPB),
CB-06813,THE LEARNING TREE EARLY EDUCATION CENTER,2 YOUNG ROAD,LONDONDERRY,ROCKINGHAM,NH,119070464.13,7/2/2019,6:27 AM,"COTTON BATH, 3 CROSBY LANE, LONDONDERRY, NH",LEAD,0,UG/L (PPB),
CB-06813,THE LEARNING TREE EARLY EDUCATION CENTER,2 YOUNG ROAD,LONDONDERRY,ROCKINGHAM,NH,119070464.14,7/2/2019,6:28 AM,"CHESTNUT, 3 CROSBY LANE, LONDONDERRY, NH",LEAD,0,UG/L (PPB),
CB-06813,THE LEARNING TREE EARLY EDUCATION CENTER,2 YOUNG ROAD,LONDONDERRY,ROCKINGHAM,NH,119070464.15,7/2/2019,6:29 AM,"SYCAMORE DISH, 3 CROSBY LANE, LONDONDERRY, NH",LEAD,0,UG/L (PPB),
CB-06813,THE LEARNING TREE EARLY EDUCATION CENTER,2 YOUNG ROAD,LONDONDERRY,ROCKINGHAM,NH,119070464.16,7/2/2019,6:30 AM,"SYCAMORE HAND, 3 CROSBY LANE, LONDONDERRY, NH",LEAD,0,UG/L (PPB),
CB-04424,THE WORLD OF DISCOVERY,182 ROCKINGHAM ROAD,LONDONDERRY,ROCKINGHAM,NH,119060637.01,6/5/2019,6:45 AM,"KIT=KITCHEN, 182 ROCKINGHAM ROAD, LONDONDERRY, NH",LEAD,0,UG/L (PPB),
CB-04424,THE WORLD OF DISCOVERY,182 ROCKINGHAM ROAD,LONDONDERRY,ROCKINGHAM,NH,119060637.02,6/5/2019,6:47 AM,"LAUNDRY= LAUNDRY ROOM, 182 ROCKINGHAM ROAD, LONDONDERRY, NH",LEAD,0,UG/L (PPB),
CB-04424,THE WORLD OF DISCOVERY,182 ROCKINGHAM ROAD,LONDONDERRY,ROCKINGHAM,NH,119060637.03,6/5/2019,6:48 AM,"C=CRICKETS, 182 ROCKINGHAM ROAD, LONDONDERRY, NH",LEAD,0,UG/L (PPB),
CB-04424,THE WORLD OF DISCOVERY,182 ROCKINGHAM ROAD,LONDONDERRY,ROCKINGHAM,NH,119060637.04,6/5/2019,6:49 AM,"I1=LEFT HAND SINK, 182 ROCKINGHAM ROAD, LONDONDERRY, NH",LEAD,0,UG/L (PPB),
CB-04424,THE WORLD OF DISCOVERY,182 ROCKINGHAM ROAD,LONDONDERRY,ROCKINGHAM,NH,119060637.05,6/5/2019,6:49 AM,"I2=RIGHT HAND SINK, 182 ROCKINGHAM ROAD, LONDONDERRY, NH",LEAD,0,UG/L (PPB),
CB-04424,THE WORLD OF DISCOVERY,182 ROCKINGHAM ROAD,LONDONDERRY,ROCKINGHAM,NH,119060637.06,6/5/2019,6:49 AM,"L1=LEFT HAND SINK, 182 ROCKINGHAM ROAD, LONDONDERRY, NH",LEAD,0,UG/L (PPB),
CB-04424,THE WORLD OF DISCOVERY,182 ROCKINGHAM ROAD,LONDONDERRY,ROCKINGHAM,NH,119060637.07,6/5/2019,6:49 AM,"L2=RIGHT HAND SINK, 182 ROCKINGHAM ROAD, LONDONDERRY, NH",LEAD,0,UG/L (PPB),
CB-04424,THE WORLD OF DISCOVERY,182 ROCKINGHAM ROAD,LONDONDERRY,ROCKINGHAM,NH,119060637.08,6/5/2019,6:50 AM,"G1=LEFT HAND SINK, 182 ROCKINGHAM ROAD, LONDONDERRY, NH",LEAD,0,UG/L (PPB),
CB-04424,THE WORLD OF DISCOVERY,182 ROCKINGHAM ROAD,LONDONDERRY,ROCKINGHAM,NH,119060637.09,6/5/2019,6:50 AM,"G2=RIGHT HAND SINK, 182 ROCKINGHAM ROAD, LONDONDERRY, NH",LEAD,0,UG/L (PPB),
CB-04424,THE WORLD OF DISCOVERY,182 ROCKINGHAM ROAD,LONDONDERRY,ROCKINGHAM,NH,119060637.10,6/5/2019,6:50 AM,"PK1=PRE-K 1-MEGAN, 182 ROCKINGHAM ROAD, LONDONDERRY, NH",LEAD,0,UG/L (PPB),
CB-04424,THE WORLD OF DISCOVERY,182 ROCKINGHAM ROAD,LONDONDERRY,ROCKINGHAM,NH,119060637.11,6/5/2019,6:48 AM,"KIND=KINDERGARDEN, 182 ROCKINGHAM ROAD, LONDONDERRY, NH",LEAD,0,UG/L (PPB),
CB-04424,THE WORLD OF DISCOVERY,182 ROCKINGHAM ROAD,LONDONDERRY,ROCKINGHAM,NH,119060637.12,6/5/2019,6:48 AM,"A=ANTS, 182 ROCKINGHAM ROAD, LONDONDERRY, NH",LEAD,0,UG/L (PPB),
CB-04424,THE WORLD OF DISCOVERY,182 ROCKINGHAM ROAD,LONDONDERRY,ROCKINGHAM,NH,119060637.13,6/5/2019,6:48 AM,"D=DRAGONFLIES, 182 ROCKINGHAM ROAD, LONDONDERRY, NH",LEAD,0,UG/L (PPB),
CB-04424,THE WORLD OF DISCOVERY,182 ROCKINGHAM ROAD,LONDONDERRY,ROCKINGHAM,NH,119060637.14,6/5/2019,6:48 AM,"WF=WATER FOUNTAIN, 182 ROCKINGHAM ROAD, LONDONDERRY, NH",LEAD,0,UG/L (PPB),
CB-03034,COZY KIDS CHILD CARE,3 SANBORN ROAD,LONDONDERRY,ROCKINGHAM,NH,1905-03223-001,5/24/2019,6:30 AM,1-KITCHEN SINK,LEAD,ND,UG/L (PPB),
CB-03034,COZY KIDS CHILD CARE,3 SANBORN ROAD,LONDONDERRY,ROCKINGHAM,NH,1905-03223-002,5/24/2019,6:30 AM,2-GIRLS BATH,LEAD,ND,UG/L (PPB),
CB-03034,COZY KIDS CHILD CARE,3 SANBORN ROAD,LONDONDERRY,ROCKINGHAM,NH,1905-03223-003,5/24/2019,6:32 AM,3-BOYS BATH,LEAD,ND,UG/L (PPB),
CB-03034,COZY KIDS CHILD CARE,3 SANBORN ROAD,LONDONDERRY,ROCKINGHAM,NH,1905-03223-004,5/24/2019,6:33 AM,4-BABIES ROOM,LEAD,ND,UG/L (PPB),
CB-03034,COZY KIDS CHILD CARE,3 SANBORN ROAD,LONDONDERRY,ROCKINGHAM,NH,1905-03223-005,5/24/2019,6:34 AM,5-LAUNDRY ROOM,LEAD,ND,UG/L (PPB),
CB-03034,COZY KIDS CHILD CARE,3 SANBORN ROAD,LONDONDERRY,ROCKINGHAM,NH,1905-03223-006,5/24/2019,6:35 AM,6-GIRLS UP BATHROOM,LEAD,ND,UG/L (PPB),
CB-03034,COZY KIDS CHILD CARE,3 SANBORN ROAD,LONDONDERRY,ROCKINGHAM,NH,1905-03223-007,5/24/2019,6:36 AM,7-BOYS UP BATH,LEAD,ND,UG/L (PPB),
CB-03034,COZY KIDS CHILD CARE,3 SANBORN ROAD,LONDONDERRY,ROCKINGHAM,NH,1905-03223-008,5/24/2019,6:38 AM,8-KITCH SINK,LEAD,ND,UG/L (PPB),
CB-03034,COZY KIDS CHILD CARE,3 SANBORN ROAD,LONDONDERRY,ROCKINGHAM,NH,1905-03223-009,5/24/2019,6:37 AM,9-ART CENTER,LEAD,ND,UG/L (PPB),
CB-05497,YMCA OF GREATER LONDONDERRY SCHOOL'S OUT PROGRAM,206 ROCKINGHAM ROAD,LONDONDERRY,ROCKINGHAM,NH,1904-03266-001,4/26/2019,7:00 AM,1-UPSTAIRS WATER MACHINE,LEAD,ND,UG/L (PPB),
CB-05497,YMCA OF GREATER LONDONDERRY SCHOOL'S OUT PROGRAM,206 ROCKINGHAM ROAD,LONDONDERRY,ROCKINGHAM,NH,1904-03266-002,4/26/2019,7:00 AM,2-DOWNSTAIRS BUBBLER,LEAD,ND,UG/L (PPB),
CB-05497,YMCA OF GREATER LONDONDERRY SCHOOL'S OUT PROGRAM,206 ROCKINGHAM ROAD,LONDONDERRY,ROCKINGHAM,NH,1904-03266-003,4/26/2019,6:50 AM,3-KITCHEN SINK,LEAD,ND,UG/L (PPB),
CB-05497,YMCA OF GREATER LONDONDERRY SCHOOL'S OUT PROGRAM,206 ROCKINGHAM ROAD,LONDONDERRY,ROCKINGHAM,NH,1904-03266-004,4/26/2019,7:00 AM,4-OUTSIDE SPICKET NEAR POOL,LEAD,9.2000,UG/L (PPB),
CB-05497,YMCA OF GREATER LONDONDERRY SCHOOL'S OUT PROGRAM,206 ROCKINGHAM ROAD,LONDONDERRY,ROCKINGHAM,NH,1904-03266-005,4/26/2019,7:00 AM,5-DOWNSTAIRS TEEN SINK,LEAD,ND,UG/L (PPB),
SCH-28710,SOUTHERN NH MONTESSORI ACADEMY,1E COMMONS DRIVE UNIT 28,LONDONDERRY,ROCKINGHAM,NH,119042267.01,4/18/2019,,"UE BATHROOM 1 (BY CONF. ROOM), 1E COMMONS DRIVE, UNITS 27-33, LONDONDERRY, NH  SB-247  SCH-28710",LEAD,0,UG/L (PPB),
SCH-28710,SOUTHERN NH MONTESSORI ACADEMY,1E COMMONS DRIVE UNIT 28,LONDONDERRY,ROCKINGHAM,NH,119042267.02,4/18/2019,,"UE BATHROOM 2 (BY CLASSROOM), 1E COMMONS DRIVE, UNITS 27-33, LONDONDERRY, NH  SB-247  SCH-28710",LEAD,2.0000,UG/L (PPB),
SCH-28710,SOUTHERN NH MONTESSORI ACADEMY,1E COMMONS DRIVE UNIT 28,LONDONDERRY,ROCKINGHAM,NH,119042267.03,4/18/2019,,"UE UTILITY CLOSET, 1E COMMONS DRIVE, UNITS 27-33, LONDONDERRY, NH  SB-247  SCH-28710",LEAD,0,UG/L (PPB),
SCH-28710,SOUTHERN NH MONTESSORI ACADEMY,1E COMMONS DRIVE UNIT 28,LONDONDERRY,ROCKINGHAM,NH,119042267.04,4/18/2019,,"LE CLASSROOM SINK, 1E COMMONS DRIVE, UNITS 27-33, LONDONDERRY, NH  SB-247  SCH-28710",LEAD,0,UG/L (PPB),
SCH-28710,SOUTHERN NH MONTESSORI ACADEMY,1E COMMONS DRIVE UNIT 28,LONDONDERRY,ROCKINGHAM,NH,119042267.05,4/18/2019,,"MAKER SPACE SINK, 1E COMMONS DRIVE, UNITS 27-33, LONDONDERRY, NH  SB-247  SCH-28710",LEAD,0,UG/L (PPB),
SCH-28710,SOUTHERN NH MONTESSORI ACADEMY,1E COMMONS DRIVE UNIT 28,LONDONDERRY,ROCKINGHAM,NH,119042267.06,4/18/2019,,"MS BATHROOM 1 (ON LEFT), 1E COMMONS DRIVE, UNITS 27-33, LONDONDERRY, NH  SB-247  SCH-28710",LEAD,4.0000,UG/L (PPB),
SCH-28710,SOUTHERN NH MONTESSORI ACADEMY,1E COMMONS DRIVE UNIT 28,LONDONDERRY,ROCKINGHAM,NH,119042267.07,4/18/2019,,"MS BATHROOM 2 (ON RIGHT), 1E COMMONS DRIVE, UNITS 27-33, LONDONDERRY, NH  SB-247  SCH-28710",LEAD,1.0000,UG/L (PPB),
SCH-28710,SOUTHERN NH MONTESSORI ACADEMY,1E COMMONS DRIVE UNIT 28,LONDONDERRY,ROCKINGHAM,NH,119042267.08,4/18/2019,,"MS CLASSROOM SINK, 1E COMMONS DRIVE, UNITS 27-33, LONDONDERRY, NH  SB-247  SCH-28710",LEAD,6.0000,UG/L (PPB),
SCH-28710,SOUTHERN NH MONTESSORI ACADEMY,1E COMMONS DRIVE UNIT 28,LONDONDERRY,ROCKINGHAM,NH,119042267.09,4/18/2019,,"MAIN OFFICE YELLOW BATHROOM, 1E COMMONS DRIVE, UNITS 27-33, LONDONDERRY, NH  SB-247  SCH-28710",LEAD,0,UG/L (PPB),
SCH-28710,SOUTHERN NH MONTESSORI ACADEMY,1E COMMONS DRIVE UNIT 28,LONDONDERRY,ROCKINGHAM,NH,119042267.10,4/18/2019,,"MAIN OFFICE BLUE BATHROOM, 1E COMMONS DRIVE, UNITS 27-33, LONDONDERRY, NH  SB-247  SCH-28710",LEAD,0,UG/L (PPB),
SCH-28710,SOUTHERN NH MONTESSORI ACADEMY,1E COMMONS DRIVE UNIT 28,LONDONDERRY,ROCKINGHAM,NH,119042267.11,4/18/2019,,"WATER FOUNTAIN BY LIBRARY, 1E COMMONS DRIVE, UNITS 27-33, LONDONDERRY, NH  SB-247  SCH-28710",LEAD,0,UG/L (PPB),
SCH-28710,SOUTHERN NH MONTESSORI ACADEMY,1E COMMONS DRIVE UNIT 28,LONDONDERRY,ROCKINGHAM,NH,119042267.12,4/18/2019,,"KITCHEN SINK, 1E COMMONS DRIVE, UNITS 27-33, LONDONDERRY, NH  SB-247  SCH-28710",LEAD,0,UG/L (PPB),
SCH-28710,SOUTHERN NH MONTESSORI ACADEMY,1E COMMONS DRIVE UNIT 28,LONDONDERRY,ROCKINGHAM,NH,119042267.13,4/18/2019,,"EC GREEN SINK IN MAIN ROOM, 1E COMMONS DRIVE, UNITS 27-33, LONDONDERRY, NH  SB-247  SCH-28710",LEAD,0,UG/L (PPB),
SCH-28710,SOUTHERN NH MONTESSORI ACADEMY,1E COMMONS DRIVE UNIT 28,LONDONDERRY,ROCKINGHAM,NH,119042267.14,4/18/2019,,"EC GREEN BATHROOM SINK, 1E COMMONS DRIVE, UNITS 27-33, LONDONDERRY, NH  SB-247  SCH-28710",LEAD,0,UG/L (PPB),
SCH-28710,SOUTHERN NH MONTESSORI ACADEMY,1E COMMONS DRIVE UNIT 28,LONDONDERRY,ROCKINGHAM,NH,119042267.15,4/18/2019,,"EC GREEN CULTURAL AREA SINK, 1E COMMONS DRIVE, UNITS 27-33, LONDONDERRY, NH  SB-247  SCH-28710",LEAD,0,UG/L (PPB),
